	Ячейка 34-23 ПВК неразведено	Мощность	Расход	СУЗ	Энерговыработка ТВС реактора (МВт*сут)
846	20.11.2017 18:15:45	0	3.8825831413269	2.60665362035225	0
847	20.11.2017 18:15:46	0	3.8825831413269	2.60665362035225	0
848	20.11.2017 18:15:48	0	3.8825831413269	2.60665362035225	0
849	20.11.2017 18:15:49	0	3.8825831413269	2.60665362035225	0
850	20.11.2017 18:15:50	0	3.8825831413269	2.60665362035225	0
851	20.11.2017 18:15:52	0	3.89823865890503	2.60665362035225	0
852	20.11.2017 18:15:53	0	3.8825831413269	2.60665362035225	0
853	20.11.2017 18:15:55	0	3.8825831413269	2.60665362035225	0
854	20.11.2017 18:15:56	0	3.8825831413269	2.60665362035225	0
855	20.11.2017 18:15:58	0	3.89823865890503	2.60665362035225	0
856	20.11.2017 18:15:59	0	3.8825831413269	2.60665362035225	0
857	20.11.2017 18:16:00	0	3.8825831413269	2.60665362035225	0
858	20.11.2017 18:16:02	0	3.89823865890503	2.60665362035225	0
859	20.11.2017 18:16:03	0	3.8825831413269	2.60665362035225	0
860	20.11.2017 18:16:04	0	3.8825831413269	2.60665362035225	0
861	20.11.2017 18:16:06	0	3.89823865890503	2.60665362035225	0
862	20.11.2017 18:16:07	0	3.89823865890503	2.60665362035225	0
863	20.11.2017 18:16:09	0	3.8825831413269	2.60665362035225	0
864	20.11.2017 18:16:10	0	3.89823865890503	2.60665362035225	0
865	20.11.2017 18:16:11	0	3.89823865890503	2.60665362035225	0
866	20.11.2017 18:16:13	0	3.8825831413269	2.60665362035225	0
867	20.11.2017 18:16:14	0	3.89823865890503	2.60665362035225	0
868	20.11.2017 18:16:16	0	3.8825831413269	2.60665362035225	0
869	20.11.2017 18:16:17	0	3.8825831413269	2.60665362035225	0
870	20.11.2017 18:16:19	0	3.8825831413269	2.60665362035225	0
871	20.11.2017 18:16:20	0	3.89823865890503	2.60665362035225	0
872	20.11.2017 18:16:21	0	3.8825831413269	2.60665362035225	0
873	20.11.2017 18:16:23	0	3.8825831413269	2.60665362035225	0
874	20.11.2017 18:16:24	0	3.8825831413269	2.60665362035225	0
875	20.11.2017 18:16:26	0	3.8825831413269	2.60665362035225	0
876	20.11.2017 18:16:27	0	3.8825831413269	2.60665362035225	0
877	20.11.2017 18:16:29	0	3.8825831413269	2.60665362035225	0
878	20.11.2017 18:16:30	0	3.8825831413269	2.60665362035225	0
879	20.11.2017 18:16:31	0	3.8825831413269	2.60665362035225	0
880	20.11.2017 18:16:33	0	3.89823865890503	2.60665362035225	0
881	20.11.2017 18:16:34	0	3.89823865890503	2.60665362035225	0
882	20.11.2017 18:16:36	0	3.89823865890503	2.60665362035225	0
883	20.11.2017 18:16:37	0	3.89823865890503	2.60665362035225	0
884	20.11.2017 18:16:39	0	3.8825831413269	2.60665362035225	0
885	20.11.2017 18:16:40	0	3.8825831413269	2.60665362035225	0
886	20.11.2017 18:16:41	0	3.8825831413269	2.60665362035225	0
887	20.11.2017 18:16:43	0	3.89823865890503	2.60665362035225	0
888	20.11.2017 18:16:44	0	3.8825831413269	2.60665362035225	0
889	20.11.2017 18:16:46	0	3.8825831413269	2.60665362035225	0
890	20.11.2017 18:16:47	0	3.89823865890503	2.60665362035225	0
891	20.11.2017 18:16:49	0	3.8825831413269	2.60665362035225	0
892	20.11.2017 18:16:50	0	3.89823865890503	2.60665362035225	0
893	20.11.2017 18:16:52	0	3.8825831413269	2.60665362035225	0
894	20.11.2017 18:16:53	0	3.8825831413269	2.60665362035225	0
895	20.11.2017 18:16:54	0	3.8825831413269	2.60665362035225	0
896	20.11.2017 18:16:56	0	3.8825831413269	2.60665362035225	0
897	20.11.2017 18:16:57	0	3.8825831413269	2.60665362035225	0
898	20.11.2017 18:16:59	0	3.8825831413269	2.60665362035225	0
899	20.11.2017 18:17:00	0	3.8825831413269	2.60665362035225	0
900	20.11.2017 18:17:01	0	3.8825831413269	2.60665362035225	0
901	20.11.2017 18:17:03	0	3.8825831413269	2.60665362035225	0
902	20.11.2017 18:17:04	0	3.8825831413269	2.60665362035225	0
903	20.11.2017 18:17:06	0	3.8825831413269	2.60665362035225	0
904	20.11.2017 18:17:07	0	3.8825831413269	2.60665362035225	0
905	20.11.2017 18:17:09	0	3.8825831413269	2.60665362035225	0
906	20.11.2017 18:17:10	0	3.89823865890503	2.60665362035225	0
907	20.11.2017 18:17:11	0	3.8825831413269	2.60665362035225	0
908	20.11.2017 18:17:13	0	3.8825831413269	2.60665362035225	0
909	20.11.2017 18:17:14	0	3.89823865890503	2.60665362035225	0
910	20.11.2017 18:17:16	0	3.8825831413269	2.60665362035225	0
911	20.11.2017 18:17:17	0	3.91389441490173	2.60665362035225	0
912	20.11.2017 18:17:19	0	3.89823865890503	2.60665362035225	0
913	20.11.2017 18:17:20	0	3.91389441490173	2.60665362035225	0
914	20.11.2017 18:17:22	0	3.8825831413269	2.60665362035225	0
915	20.11.2017 18:17:23	0	3.8825831413269	2.60665362035225	0
916	20.11.2017 18:17:25	0	3.8825831413269	2.60665362035225	0
