	Ячейка 36-23 ПВК неразведено	Мощность	Расход	Энерговыработка ТВС реактора (МВт*сут)	ДКЭВ2	Офсет
12241	14.02.2018 7:35:45	1.52641878669276	21.3307247161865	3040.56787109375	2.56360078277886; 3.7573385518591; 3.13111545988258; 2.5440313111546	0.05383360522022822
12242	14.02.2018 7:35:46	1.51663405088063	21.4285717010498	3040.56787109375	2.58317025440313; 3.77690802348337; 3.13111545988258; 2.5440313111546	0.056910569105691505
12243	14.02.2018 7:35:48	1.51663405088063	21.4285717010498	3040.63159179688	2.58317025440313; 3.77690802348337; 3.13111545988258; 2.52446183953033	0.05863192182410502
12244	14.02.2018 7:35:49	1.51663405088063	21.4285717010498	3040.63159179688	2.6027397260274; 3.7573385518591; 3.11154598825832; 2.50489236790607	0.062091503267973525
12245	14.02.2018 7:35:51	1.51663405088063	21.2328758239746	3040.63159179688	2.6027397260274; 3.7573385518591; 3.09197651663405; 2.4853228962818	0.06557377049180364
12246	14.02.2018 7:35:52	1.51663405088063	21.4285717010498	3040.63159179688	2.6027397260274; 3.77690802348337; 3.09197651663405; 2.46575342465753	0.06885245901639445
12247	14.02.2018 7:35:53	1.50684931506849	21.6242656707764	3040.63159179688	2.62230919765166; 3.77690802348337; 3.09197651663405; 2.46575342465753	0.07037643207856029
12248	14.02.2018 7:35:55	1.51663405088063	21.5264186859131	3040.63159179688	2.64187866927593; 3.8160469667319; 3.09197651663405; 2.44618395303327	0.07667210440456779
12249	14.02.2018 7:35:56	1.51663405088063	21.5264186859131	3040.69506835938	2.64187866927593; 3.8160469667319; 3.07240704500978; 2.44618395303327	0.07843137254901998
12250	14.02.2018 7:35:58	1.51663405088063	21.6242656707764	3040.69506835938	2.6614481409002; 3.8160469667319; 3.07240704500978; 2.44618395303327	0.07993474714518826
12251	14.02.2018 7:35:59	1.51663405088063	21.2328758239746	3040.69506835938	2.6614481409002; 3.83561643835616; 3.07240704500978; 2.426614481409	0.08319738988580815
12252	14.02.2018 7:36:01	1.51663405088063	21.4285717010498	3040.69506835938	2.68101761252446; 3.83561643835616; 3.07240704500978; 2.40704500978474	0.08646003262642706
12253	14.02.2018 7:36:02	1.51663405088063	21.6242656707764	3040.69506835938	2.68101761252446; 3.83561643835616; 3.07240704500978; 2.40704500978474	0.08646003262642706
12254	14.02.2018 7:36:04	1.51663405088063	21.5264186859131	3040.69506835938	2.68101761252446; 3.85518590998043; 3.05283757338552; 2.38747553816047	0.09150326797385583
12255	14.02.2018 7:36:05	1.51663405088063	21.3307247161865	3040.75854492188	2.70058708414873; 3.85518590998043; 3.05283757338552; 2.3679060665362	0.09477124183006563
12256	14.02.2018 7:36:07	1.51663405088063	21.3307247161865	3040.75854492188	2.70058708414873; 3.85518590998043; 3.05283757338552; 2.3679060665362	0.09477124183006563
12257	14.02.2018 7:36:09	1.52641878669276	21.5264186859131	3040.75854492188	2.72015655577299; 3.8747553816047; 3.05283757338552; 2.34833659491194	0.09951060358890652
12258	14.02.2018 7:36:10	1.52641878669276	21.6242656707764	3040.75854492188	2.72015655577299; 3.89432485322896; 3.05283757338552; 2.34833659491194	0.10097719869706748
12259	14.02.2018 7:36:12	1.51663405088063	21.4285717010498	3040.75854492188	2.73972602739726; 3.89432485322896; 3.05283757338552; 2.34833659491194	0.10243902439024327
12260	14.02.2018 7:36:13	1.52641878669276	21.4285717010498	3040.75854492188	2.73972602739726; 3.91389432485323; 3.05283757338552; 2.34833659491194	0.10389610389610354
12261	14.02.2018 7:36:15	1.51663405088063	21.5264186859131	3040.822265625	2.73972602739726; 3.89432485322896; 3.03326810176125; 2.32876712328767	0.1060358890701469
12262	14.02.2018 7:36:16	1.52641878669276	21.3307247161865	3040.822265625	2.75929549902153; 3.91389432485323; 3.03326810176125; 2.30919765166341	0.11074918566775255
12263	14.02.2018 7:36:18	1.52641878669276	21.3307247161865	3040.822265625	2.75929549902153; 3.91389432485323; 3.03326810176125; 2.30919765166341	0.11074918566775255
12264	14.02.2018 7:36:19	1.51663405088063	21.7221126556396	3040.822265625	2.75929549902153; 3.91389432485323; 3.01369863013699; 2.28962818003914	0.11437908496732019
12265	14.02.2018 7:36:20	1.51663405088063	21.3307247161865	3040.822265625	2.77886497064579; 3.91389432485323; 3.01369863013699; 2.28962818003914	0.11582381729200596
